NUM_ACC,MOIS_ACC,HEU_ACC,COD_PRV,COD_ETA_CHA,COD_ETA_SUR,COD_LUM,COD_INT,TYP_LIE_ACC,NUM_ROU,PKM,LAR_CHA,COD_TYP_CHA,COD_TYP_COL,COD_OBS_HRT,COD_POI_CHO,COD_MAN,CIR_ACC
26445,7.0,18,47,1,1,2,1,1,2.0,538.0,7.0,2.0,2.0,15,4.0,1.0,9
26446,7.0,21,47,1,1,1,1,1,2.0,492.0,7.0,2.0,7.0,15,9.0,1.0,3
26447,7.0,17,47,1,1,2,1,1,2.0,508.0,7.0,2.0,3.0,15,6.0,1.0,21
26450,7.0,11,47,1,1,2,1,1,2.0,490.0,10.0,2.0,2.0,15,4.0,1.0,9
26458,7.0,14,47,1,1,2,1,1,6008.0,9999.99,6.0,1.0,3.0,15,2.0,1.0,21
26459,7.0,2,47,1,1,1,1,1,6008.0,18.0,6.0,1.0,1.0,15,1.0,2.0,38
26460,7.0,7,47,1,1,2,1,1,607.0,22.0,7.0,2.0,2.0,15,4.0,1.0,36
26461,7.0,18,47,1,1,2,1,1,6000.0,16.0,7.0,2.0,8.0,13,9.0,11.0,9
26463,7.0,23,47,1,1,1,1,1,6010.0,17.1,7.0,1.0,8.0,16,1.0,16.0,3
26464,7.0,15,47,1,1,2,1,1,6000.0,17.5,7.0,1.0,2.0,15,4.0,1.0,9
26465,7.0,17,47,1,1,2,1,1,6000.0,17.0,7.0,1.0,1.0,15,1.0,4.0,9
26466,7.0,16,26,1,1,2,1,1,2.0,561.5,7.0,2.0,2.0,15,4.0,1.0,21
26467,7.0,13,26,1,1,2,1,1,6.0,519.2,7.0,2.0,8.0,13,9.0,11.0,9
26468,7.0,2,26,1,1,1,1,1,17.0,17.0,7.0,1.0,8.0,14,1.0,6.0,21
26469,7.0,16,26,1,1,2,1,1,17.0,6.0,7.0,2.0,5.0,15,3.0,4.0,21
26471,7.0,11,26,1,1,2,1,1,6020.0,9.0,6.0,1.0,8.0,13,9.0,10.0,38
26472,7.0,1,26,1,1,1,1,1,2.0,557.8,9.0,2.0,8.0,14,1.0,16.0,9
26473,7.0,18,26,1,1,2,1,1,2.0,549.1,9.0,2.0,7.0,12,1.0,6.0,21
26474,7.0,13,26,1,1,2,1,1,2.0,550.0,9.0,2.0,2.0,15,4.0,1.0,3
26475,7.0,22,26,1,1,1,1,1,2.0,553.2,18.0,1.0,2.0,15,4.0,1.0,36
26476,7.0,13,26,1,1,2,1,1,2.0,555.9,9.0,2.0,2.0,15,4.0,1.0,9
26477,7.0,14,26,1,1,2,1,1,2.0,554.5,18.0,1.0,8.0,14,1.0,16.0,42
26478,7.0,12,26,1,1,2,1,1,2.0,554.0,18.0,1.0,3.0,15,5.0,1.0,9
26479,7.0,10,26,1,1,2,1,1,2.0,555.2,9.0,2.0,2.0,15,4.0,1.0,9
26480,7.0,9,26,1,1,2,1,1,2.0,552.3,18.0,1.0,3.0,15,8.0,1.0,3
26481,7.0,23,26,1,1,1,1,1,6025.0,9999.99,12.0,1.0,7.0,15,8.0,4.0,9
26482,7.0,20,26,1,1,1,1,1,6.0,548.2,12.0,1.0,7.0,15,8.0,4.0,48
26483,7.0,18,56,1,1,2,1,1,6.0,390.5,7.0,1.0,3.0,15,8.0,4.0,9
26484,7.0,19,56,1,1,1,1,1,15.0,94.7,6.0,1.0,3.0,15,8.0,12.0,33
26485,7.0,19,56,1,1,1,1,1,15.0,127.2,6.0,1.0,8.0,13,9.0,10.0,9
26486,7.0,12,56,1,1,2,1,1,15.0,92.3,6.0,1.0,8.0,13,9.0,10.0,32
26487,7.0,16,56,1,1,2,1,1,15.0,96.6,6.0,1.0,3.0,15,8.0,8.0,9
26488,7.0,12,56,1,1,2,1,1,15.0,101.9,6.0,1.0,8.0,14,2.0,16.0,21
26489,7.0,10,56,1,1,2,1,1,15.0,94.6,6.0,1.0,8.0,13,9.0,11.0,21
26490,7.0,18,56,1,1,2,1,1,15.0,95.9,6.0,1.0,8.0,18,9.0,11.0,9
26491,7.0,19,56,1,1,1,1,1,15.0,80.6,6.0,1.0,8.0,13,1.0,10.0,9
26493,7.0,12,74,1,1,2,1,1,1.0,250.3,11.0,1.0,1.0,15,1.0,2.0,9
26494,7.0,22,74,1,1,1,1,1,407.0,12.0,6.0,1.0,1.0,15,1.0,1.0,21
26495,7.0,6,60,1,1,2,1,1,801.0,16.6,11.0,2.0,8.0,14,9.0,1.0,9
26500,7.0,22,73,1,1,1,1,1,403.0,17.0,6.0,1.0,8.0,15,7.0,1.0,32
26503,7.0,16,73,1,1,2,1,1,4025.0,9999.99,7.0,2.0,8.0,13,2.0,1.0,9
26506,7.0,9,73,1,1,2,1,1,401.0,9.6,16.0,1.0,3.0,15,8.0,1.0,71
26507,7.0,20,73,1,1,1,1,1,4025.0,9999.99,6.0,1.0,8.0,16,1.0,18.0,21
26508,7.0,14,73,1,1,2,1,1,401.0,9.6,16.0,1.0,3.0,15,7.0,2.0,48
26510,7.0,12,73,1,1,2,1,1,403.0,4.4,9.0,2.0,2.0,15,6.0,1.0,9
26511,7.0,8,73,1,1,2,1,1,403.0,5.1,10.0,2.0,2.0,15,4.0,21.0,9
26519,7.0,9,73,1,1,2,1,1,403.0,5.2,9.0,2.0,2.0,15,4.0,1.0,9
26521,7.0,12,60,1,1,2,1,1,805.0,286.2,7.0,1.0,8.0,9,8.0,10.0,42
26522,7.0,19,60,1,1,1,1,1,805.0,302.3,7.0,1.0,2.0,15,4.0,1.0,9
26523,7.0,10,60,1,1,2,1,1,805.0,281.9,7.0,1.0,8.0,2,9.0,11.0,9
26524,7.0,10,60,1,1,2,1,1,805.0,305.2,7.0,1.0,8.0,2,1.0,11.0,9
26525,7.0,17,60,1,1,2,1,1,805.0,282.3,7.0,1.0,8.0,2,1.0,10.0,9
26526,7.0,7,73,1,1,2,1,1,4036.0,9999.99,7.0,1.0,8.0,15,8.0,1.0,9
26527,7.0,8,73,1,1,2,1,1,4036.0,5.0,7.0,1.0,3.0,15,7.0,1.0,9
26528,7.0,18,73,1,1,2,1,1,403.0,19.1,6.0,1.0,3.0,15,8.0,1.0,31
26529,7.0,20,73,1,1,1,1,1,4036.0,1.0,7.0,1.0,8.0,15,2.0,1.0,32
26530,7.0,22,73,1,1,1,1,1,403.0,32.0,6.0,1.0,8.0,15,7.0,1.0,46
26531,7.0,17,73,1,1,2,1,1,4036.0,2.3,6.0,1.0,8.0,15,7.0,1.0,32
26533,7.0,1,73,1,1,1,1,1,4023.0,9999.99,6.0,1.0,8.0,18,2.0,1.0,31
26534,7.0,23,73,1,1,1,1,1,4036.0,2.8,7.0,1.0,8.0,15,7.0,1.0,341
26535,7.0,19,73,1,1,1,1,1,4016.0,9999.99,6.0,1.0,8.0,18,7.0,1.0,9
26536,7.0,18,73,1,1,2,1,1,401.0,13.5,16.0,1.0,2.0,15,6.0,1.0,9
26537,7.0,17,73,1,1,2,1,1,401.0,10.2,16.0,1.0,3.0,15,7.0,1.0,9
26548,7.0,20,73,1,1,1,1,1,322.0,67.4,17.0,1.0,3.0,15,7.0,1.0,3
26551,7.0,10,73,1,1,2,1,1,322.0,72.6,17.0,1.0,2.0,15,4.0,1.0,430
26552,7.0,3,60,1,1,1,1,1,801.0,23.4,11.0,2.0,8.0,18,7.0,1.0,9
26553,7.0,17,60,1,1,2,1,1,801.0,3.6,11.0,2.0,2.0,15,4.0,1.0,21
26554,7.0,5,60,1,1,1,1,1,801.0,8.4,11.0,2.0,3.0,15,6.0,1.0,33
26555,7.0,17,60,1,1,2,1,1,801.0,5.2,11.0,2.0,2.0,15,6.0,1.0,9
26556,7.0,22,60,1,1,1,1,1,801.0,23.4,11.0,2.0,3.0,15,8.0,1.0,9
26566,7.0,18,73,1,1,2,1,1,322.0,70.0,17.0,1.0,2.0,15,4.0,1.0,38
26569,7.0,20,73,1,1,1,1,1,322.0,67.3,17.0,1.0,8.0,14,1.0,16.0,3
26570,7.0,0,73,1,1,1,1,1,322.0,67.0,17.0,1.0,2.0,15,4.0,1.0,9
26571,7.0,22,73,1,1,1,1,1,322.0,71.0,17.0,1.0,4.0,15,9.0,1.0,9
26572,7.0,23,73,1,1,1,1,1,322.0,69.4,17.0,1.0,2.0,15,4.0,1.0,9
26573,7.0,18,73,1,1,2,1,1,4022.0,9999.99,12.0,1.0,2.0,15,4.0,1.0,55
26575,7.0,1,73,1,1,1,1,1,322.0,71.6,17.0,1.0,4.0,15,9.0,1.0,9
26576,7.0,21,73,1,1,1,1,1,4032.0,9999.99,7.0,1.0,8.0,10,9.0,1.0,82
26577,7.0,14,73,1,1,2,1,1,403.0,9999.99,8.0,1.0,8.0,18,6.0,1.0,71
26578,7.0,3,73,1,1,1,1,1,4022.0,9999.99,7.0,2.0,8.0,18,9.0,1.0,3
26579,7.0,14,73,1,1,2,1,1,4032.0,9999.99,7.0,1.0,7.0,15,9.0,1.0,32
26580,7.0,21,73,1,1,1,1,1,4032.0,9999.99,11.0,2.0,3.0,15,9.0,1.0,31
26581,7.0,23,73,1,1,1,1,1,322.0,71.4,17.0,1.0,2.0,15,4.0,1.0,21
26582,7.0,11,74,1,1,2,1,1,6.0,11.2,7.0,2.0,8.0,13,9.0,1.0,3
26583,7.0,7,18,1,1,2,1,1,407.0,40.0,7.0,1.0,1.0,15,1.0,1.0,3
26584,7.0,14,74,1,1,2,1,1,6.0,15.3,7.0,2.0,2.0,15,4.0,1.0,9
26586,7.0,22,74,1,1,1,1,1,6.0,11.2,7.0,2.0,8.0,13,9.0,1.0,9
26587,7.0,19,74,1,1,1,1,1,407.0,3.0,6.0,1.0,2.0,15,4.0,15.0,9
26588,7.0,18,74,1,1,2,1,1,6.0,16.6,7.0,2.0,3.0,15,7.0,1.0,9
26589,7.0,3,74,1,1,1,1,1,6.0,15.0,70.0,1.0,2.0,15,4.0,1.0,9
26590,7.0,20,74,1,1,1,1,1,4037.0,9999.99,5.0,1.0,8.0,13,9.0,1.0,3
26591,7.0,12,60,1,1,2,1,1,805.0,273.0,25.0,2.0,8.0,15,4.0,1.0,9
26592,7.0,0,60,1,1,1,1,1,805.0,257.6,7.0,2.0,8.0,13,9.0,1.0,33
26593,7.0,3,60,1,1,1,1,1,805.0,257.2,7.0,2.0,4.0,15,9.0,1.0,3
26594,7.0,15,60,1,1,2,1,1,805.0,262.8,7.0,2.0,8.0,13,9.0,1.0,21
26595,7.0,14,60,1,1,2,1,1,805.0,263.0,7.0,2.0,8.0,13,9.0,1.0,21
26596,7.0,16,74,1,1,2,1,1,6.0,15.0,7.0,2.0,7.0,15,7.0,4.0,71
26615,7.0,15,74,1,1,2,1,1,1.0,250.1,9.0,1.0,8.0,13,2.0,1.0,9
26617,7.0,14,74,1,1,2,1,1,1.0,250.2,9.0,1.0,8.0,15,7.0,1.0,406
26621,7.0,13,74,1,1,2,1,1,1.0,250.0,9.0,1.0,8.0,15,7.0,1.0,36
26624,7.0,18,73,1,1,2,1,1,322.0,62.0,9.0,2.0,7.0,13,1.0,1.0,9
26625,7.0,12,73,1,1,2,1,1,322.0,65.5,6.0,2.0,3.0,15,1.0,12.0,9
26626,7.0,18,73,1,1,2,1,1,1.0,297.8,15.0,1.0,3.0,15,8.0,18.0,21
26627,7.0,12,73,1,1,2,1,1,1.0,296.5,15.0,1.0,2.0,15,4.0,1.0,9
26628,7.0,14,73,1,1,2,1,1,1.0,297.2,15.0,1.0,2.0,15,4.0,1.0,21
26630,7.0,21,73,1,1,1,1,1,1.0,297.0,15.0,1.0,7.0,15,8.0,18.0,21
26631,7.0,22,73,1,1,1,1,1,1.0,297.5,15.0,1.0,3.0,15,7.0,18.0,21
26632,7.0,18,73,1,1,2,1,1,1.0,297.0,15.0,1.0,2.0,15,4.0,18.0,9
26633,7.0,12,73,1,1,2,1,1,1.0,296.2,8.0,1.0,7.0,15,7.0,18.0,9
26634,7.0,13,73,1,1,2,1,1,1.0,296.1,8.0,1.0,3.0,15,8.0,18.0,9
26635,7.0,20,73,1,1,1,1,1,1.0,297.2,15.0,1.0,3.0,15,8.0,18.0,409
26636,7.0,13,73,1,1,2,1,1,322.0,62.1,9.0,2.0,2.0,15,4.0,1.0,31
26637,7.0,12,73,1,1,2,1,1,322.0,60.3,9.0,2.0,3.0,15,7.0,1.0,33
26638,7.0,16,73,1,1,2,1,1,322.0,62.6,6.0,2.0,7.0,14,1.0,16.0,406
26639,7.0,16,73,1,1,2,1,1,4001.0,5.4,6.0,1.0,8.0,13,9.0,1.0,32
26640,7.0,19,73,1,1,1,1,1,322.0,53.2,7.0,1.0,8.0,13,9.0,1.0,50
26641,7.0,11,73,1,1,2,1,1,1.0,302.0,16.0,1.0,3.0,15,7.0,1.0,38
26642,7.0,19,73,1,1,1,1,1,1.0,300.0,16.0,1.0,3.0,15,8.0,1.0,31
26643,7.0,8,73,1,1,2,1,1,1.0,298.8,16.0,1.0,3.0,15,8.0,1.0,50
26644,7.0,13,73,1,1,2,1,1,4030.0,9999.99,7.0,1.0,2.0,15,4.0,1.0,9
26646,7.0,18,73,1,1,2,1,1,4030.0,9999.99,7.0,1.0,3.0,15,7.0,4.0,38
26652,7.0,17,73,1,1,2,1,1,4036.0,9999.99,7.0,2.0,3.0,15,2.0,1.0,9
26657,7.0,10,73,1,1,2,1,1,4036.0,9999.99,8.0,1.0,8.0,15,7.0,1.0,21
26658,7.0,15,73,1,1,2,1,1,401.0,30.3,7.0,1.0,8.0,18,1.0,1.0,409
26667,7.0,3,68,1,1,1,1,1,204.0,57.0,7.0,1.0,1.0,15,1.0,4.0,32
26668,7.0,1,68,3,1,1,1,1,2317.0,9999.99,6.0,1.0,1.0,15,1.0,4.0,9
26669,7.0,19,27,2,1,1,1,1,2313.0,19.7,8.0,1.0,8.0,13,9.0,1.0,21
26670,7.0,1,68,1,1,1,1,1,2327.0,9999.99,6.0,1.0,1.0,15,1.0,4.0,9
26671,7.0,11,27,1,1,2,1,1,2307.0,9.9,8.0,1.0,8.0,12,1.0,1.0,3
26672,7.0,12,68,1,1,2,1,1,204.0,58.6,7.0,1.0,1.0,15,1.0,4.0,9
26673,7.0,11,27,1,1,2,1,1,2306.0,39.0,8.0,1.0,1.0,15,2.0,4.0,9
26674,7.0,11,27,1,1,2,1,1,2306.0,56.2,8.0,1.0,2.0,15,4.0,1.0,9
26675,7.0,9,27,1,1,2,1,1,9999.0,9999.99,6.0,1.0,8.0,18,7.0,1.0,31
26676,7.0,21,27,1,1,1,1,1,2305.0,9999.99,7.0,1.0,3.0,15,3.0,1.0,21
26677,7.0,14,27,3,1,2,1,1,2323.0,32.4,5.0,1.0,8.0,13,9.0,1.0,21
26679,7.0,20,27,1,1,1,1,1,1.0,623.0,8.0,1.0,8.0,13,7.0,1.0,38
26680,7.0,6,68,1,1,2,1,1,201.0,90.5,6.0,1.0,8.0,18,7.0,1.0,21
26681,7.0,21,27,1,1,1,1,1,301.0,182.5,8.0,1.0,8.0,13,7.0,1.0,9
26683,7.0,8,27,1,1,2,1,1,1.0,572.3,8.0,1.0,3.0,15,7.0,6.0,36
26684,7.0,17,27,1,1,2,1,1,2306.0,45.7,8.0,1.0,8.0,13,9.0,1.0,21
26686,7.0,13,27,1,1,2,1,1,202.0,19.9,8.0,1.0,8.0,13,7.0,1.0,21
26687,7.0,22,27,1,1,1,1,1,301.0,79.9,8.0,1.0,2.0,15,2.0,1.0,3
26688,7.0,1,27,1,1,1,1,1,301.0,84.0,8.0,1.0,8.0,16,1.0,1.0,21
26690,7.0,23,27,1,1,1,1,1,2300.0,12.5,7.0,1.0,7.0,15,9.0,4.0,9
26691,7.0,11,27,1,1,2,1,1,2300.0,3.0,7.0,1.0,3.0,15,8.0,1.0,21
26692,7.0,18,27,1,1,2,1,1,2305.0,6.3,6.0,1.0,8.0,14,1.0,4.0,9
26693,7.0,11,27,1,1,2,1,1,2300.0,16.2,7.0,1.0,8.0,14,1.0,16.0,9
26696,7.0,15,27,1,1,2,1,1,2300.0,9.0,7.0,1.0,3.0,15,5.0,1.0,21
26697,7.0,7,27,1,1,2,1,1,2300.0,9.2,7.0,1.0,8.0,18,1.0,1.0,21
26698,7.0,15,27,1,1,2,1,1,2307.0,5.2,7.0,1.0,2.0,15,4.0,1.0,46
26699,7.0,16,68,1,1,2,1,1,204.0,62.0,7.0,1.0,7.0,15,8.0,1.0,36
26700,7.0,11,68,1,1,2,1,1,204.0,50.8,7.0,1.0,7.0,15,1.0,1.0,21
26702,7.0,12,68,1,1,2,1,1,201.0,69.0,6.0,1.0,8.0,18,8.0,1.0,9
26703,7.0,10,68,1,1,2,1,1,204.0,67.0,11.0,1.0,7.0,15,8.0,1.0,21
26704,7.0,19,27,1,1,1,1,1,2313.0,8.0,8.0,1.0,5.0,15,1.0,4.0,21
26705,7.0,22,27,3,1,1,1,1,2305.0,26.0,8.0,1.0,8.0,16,1.0,1.0,9
26706,7.0,12,27,1,1,2,1,1,301.0,93.2,8.0,1.0,2.0,15,4.0,1.0,21
26708,7.0,21,27,1,1,1,1,1,301.0,112.8,8.0,1.0,8.0,16,1.0,1.0,21
26710,7.0,9,27,1,1,2,1,1,301.0,86.5,8.0,1.0,3.0,15,8.0,1.0,9
26711,7.0,12,27,1,1,2,1,1,301.0,109.4,8.0,1.0,8.0,14,2.0,16.0,21
26712,7.0,20,27,1,1,1,1,1,301.0,91.1,8.0,1.0,3.0,15,8.0,1.0,9
26713,7.0,12,27,1,1,2,1,1,301.0,107.3,8.0,1.0,8.0,14,2.0,16.0,9
26714,7.0,10,27,1,1,2,1,1,301.0,107.2,8.0,1.0,8.0,14,2.0,16.0,9
26715,7.0,19,68,1,1,1,1,1,2341.0,23.0,6.0,1.0,7.0,15,7.0,16.0,9
26716,7.0,7,68,1,1,2,1,1,204.0,78.0,7.0,1.0,8.0,18,8.0,1.0,9
26717,7.0,22,68,1,1,1,1,1,204.0,91.6,7.0,1.0,8.0,18,8.0,1.0,9
26718,7.0,14,68,1,1,2,1,1,204.0,81.7,7.0,1.0,7.0,16,8.0,1.0,38
26719,7.0,8,27,1,1,2,1,1,204.0,4.1,8.0,1.0,8.0,14,1.0,16.0,9
26720,7.0,20,27,1,1,1,1,1,202.0,3.7,8.0,1.0,3.0,15,3.0,1.0,9
26721,7.0,12,27,1,1,2,1,1,204.0,8.5,8.0,1.0,8.0,13,1.0,1.0,9
26722,7.0,19,27,1,1,1,1,1,204.0,6.5,8.0,1.0,4.0,15,4.0,1.0,36
26725,7.0,14,27,1,1,2,1,1,2315.0,9999.99,10.0,1.0,7.0,14,8.0,16.0,9
26726,7.0,17,68,1,1,2,1,1,201.0,34.2,6.0,1.0,8.0,18,7.0,1.0,9
26727,7.0,12,27,1,1,2,1,1,9999.0,30.0,6.0,1.0,7.0,15,8.0,4.0,46
26728,7.0,12,27,1,1,2,1,1,2319.0,9999.99,6.0,1.0,7.0,14,8.0,16.0,3
26730,7.0,22,27,1,1,1,1,1,2305.0,9999.99,7.0,1.0,8.0,13,9.0,1.0,31
26733,7.0,10,27,1,1,2,1,1,1.0,584.0,8.0,1.0,3.0,15,8.0,4.0,36
26734,7.0,18,27,1,1,2,1,1,1.0,582.0,8.0,1.0,3.0,15,8.0,1.0,21
26736,7.0,9,27,1,1,2,1,1,204.0,32.3,8.0,1.0,2.0,15,4.0,1.0,50
26737,7.0,8,27,1,1,2,1,1,1.0,571.0,8.0,1.0,2.0,15,4.0,1.0,53
26739,7.0,11,27,1,1,2,1,1,2306.0,37.2,8.0,1.0,3.0,15,8.0,4.0,9
26740,7.0,14,27,1,1,2,1,1,1.0,554.4,8.0,1.0,8.0,5,1.0,1.0,33
26741,7.0,11,27,1,1,2,1,1,1.0,558.4,8.0,1.0,8.0,13,7.0,1.0,439
26742,7.0,0,27,3,1,1,1,1,2302.0,30.2,8.0,1.0,8.0,13,7.0,1.0,82
26743,7.0,19,27,1,1,1,1,1,1.0,566.2,8.0,1.0,8.0,13,2.0,1.0,53
26745,7.0,15,27,1,1,2,1,1,2306.0,57.1,8.0,1.0,8.0,13,7.0,1.0,59
26746,7.0,9,27,1,1,2,1,1,1.0,564.1,8.0,1.0,3.0,15,7.0,1.0,9
26747,7.0,11,27,1,1,2,1,1,2306.0,31.0,8.0,1.0,1.0,15,1.0,4.0,31
26748,7.0,21,27,1,1,1,1,1,301.0,162.0,8.0,1.0,8.0,13,7.0,1.0,82
26750,7.0,20,27,1,1,1,1,1,301.0,160.2,8.0,1.0,4.0,15,4.0,1.0,36
26751,7.0,12,27,1,1,2,1,1,301.0,181.2,8.0,1.0,8.0,13,7.0,1.0,3
26755,7.0,15,27,1,1,2,1,1,301.0,176.0,8.0,1.0,8.0,13,8.0,1.0,9
26756,7.0,23,27,1,1,1,1,1,301.0,178.3,8.0,1.0,8.0,13,7.0,1.0,81
26757,7.0,19,27,1,1,1,1,1,301.0,167.8,8.0,1.0,2.0,15,4.0,1.0,21
26759,7.0,12,27,1,1,2,1,1,301.0,185.0,8.0,1.0,3.0,14,2.0,1.0,50
26760,7.0,9,27,2,1,2,1,1,2314.0,0.5,7.0,1.0,3.0,15,2.0,7.0,53
26761,7.0,13,27,1,1,2,1,1,1.0,602.6,8.0,1.0,8.0,14,2.0,16.0,53
26762,7.0,16,27,1,1,2,1,1,2307.0,2.8,8.0,1.0,8.0,13,8.0,1.0,3
26764,7.0,20,27,1,1,1,1,1,1.0,603.3,8.0,1.0,3.0,15,8.0,7.0,50
26765,7.0,14,68,3,1,2,1,1,2317.0,9999.99,5.0,1.0,8.0,13,8.0,1.0,9
26766,7.0,22,68,3,1,1,1,1,2317.0,9999.99,5.0,1.0,2.0,15,4.0,1.0,9
26767,7.0,21,27,1,1,1,1,1,2307.0,14.1,8.0,1.0,8.0,13,7.0,1.0,9
26768,7.0,12,27,1,1,2,1,1,1.0,603.0,8.0,1.0,8.0,14,1.0,16.0,9
26769,7.0,12,27,2,1,2,1,1,2314.0,9999.99,8.0,1.0,2.0,15,4.0,1.0,31
26770,7.0,8,27,1,1,2,1,1,1.0,604.0,8.0,1.0,3.0,15,6.0,4.0,9
26771,7.0,10,27,1,1,2,1,1,2307.0,2.9,8.0,1.0,2.0,15,4.0,1.0,82
26773,7.0,2,27,1,1,1,1,1,1.0,603.0,8.0,1.0,2.0,15,4.0,1.0,9
26775,7.0,19,27,1,1,1,1,1,1.0,605.0,8.0,1.0,8.0,13,7.0,1.0,82
26776,7.0,12,27,1,1,2,1,1,2319.0,14.5,6.0,1.0,2.0,15,4.0,1.0,9
26777,7.0,22,68,1,1,1,1,1,2341.0,3.0,6.0,1.0,1.0,15,1.0,4.0,33
26780,7.0,8,68,1,1,2,1,1,2310.0,3.8,6.0,1.0,1.0,15,1.0,4.0,9
26781,7.0,20,68,1,1,1,1,1,201.0,90.0,6.0,1.0,8.0,18,7.0,1.0,46
26782,7.0,14,68,1,1,2,1,1,201.0,79.0,6.0,1.0,8.0,18,8.0,1.0,31
26784,7.0,8,28,1,1,2,1,1,803.0,49.0,8.0,2.0,2.0,15,6.0,1.0,32
26785,7.0,10,10,1,1,2,1,1,303.0,35.5,7.0,1.0,7.0,15,1.0,4.0,9
26788,7.0,8,50,1,1,2,1,1,801.0,104.6,8.0,1.0,1.0,15,1.0,4.0,50
26789,7.0,20,28,2,1,1,1,1,3626.0,9999.99,7.0,1.0,8.0,14,1.0,16.0,50
26791,7.0,16,28,1,1,2,1,1,314.0,9999.99,7.0,1.0,8.0,13,9.0,10.0,9
26792,7.0,10,54,1,1,2,1,1,1.0,395.0,8.0,1.0,7.0,15,7.0,16.0,21
26794,7.0,8,54,1,1,2,1,1,318.0,47.0,7.0,1.0,8.0,13,9.0,11.0,21
26795,7.0,14,28,2,1,2,1,1,3619.0,9999.99,6.0,1.0,8.0,13,9.0,10.0,50
26796,7.0,9,54,1,1,2,1,1,3606.0,17.0,5.0,1.0,3.0,15,8.0,4.0,9
26797,7.0,9,54,1,1,2,1,1,3625.0,9999.99,7.0,1.0,2.0,15,4.0,1.0,9
26798,7.0,21,54,1,1,1,1,1,3602.0,9999.99,7.0,1.0,8.0,14,7.0,16.0,9
26799,7.0,20,28,2,1,1,1,1,3623.0,9999.99,6.0,1.0,8.0,13,9.0,11.0,31
26800,7.0,4,54,1,1,1,1,1,801.0,106.2,8.0,1.0,2.0,15,6.0,7.0,9
26801,7.0,23,6,1,1,1,1,1,322.0,28.6,8.0,1.0,1.0,15,1.0,2.0,21
26802,7.0,11,6,1,1,2,1,1,404.0,134.0,7.0,1.0,3.0,15,5.0,12.0,9
26803,7.0,16,6,1,1,2,1,1,3308.0,3.0,4.0,1.0,2.0,15,4.0,1.0,21
26804,7.0,22,28,1,1,1,1,1,9.0,107.5,8.0,1.0,7.0,15,1.0,16.0,3
26805,7.0,14,28,1,1,2,1,1,9.0,108.5,8.0,1.0,8.0,13,9.0,11.0,21
26806,7.0,11,54,1,1,2,1,1,3627.0,13.0,6.0,1.0,8.0,18,1.0,9.0,53
26807,7.0,1,54,1,1,1,1,1,1.0,385.2,7.0,1.0,1.0,15,1.0,4.0,50
26808,7.0,16,6,1,1,2,1,1,322.0,32.0,8.0,1.0,1.0,15,1.0,2.0,9
26809,7.0,11,6,1,1,2,1,1,3302.0,4.2,4.0,1.0,8.0,18,8.0,10.0,9
26811,7.0,21,6,1,1,1,1,1,322.0,49.8,8.0,1.0,2.0,15,1.0,1.0,9
26812,7.0,14,6,1,1,2,1,1,3315.0,9999.99,5.0,1.0,3.0,15,7.0,9.0,9
26813,7.0,9,54,1,1,2,1,1,3610.0,9999.99,7.0,1.0,2.0,15,4.0,1.0,9
26814,7.0,8,28,1,1,2,1,1,803.0,94.8,8.0,2.0,8.0,13,9.0,10.0,9
26815,7.0,23,6,1,1,1,1,1,322.0,31.25,8.0,1.0,7.0,14,8.0,16.0,9
26816,7.0,8,6,1,1,2,1,1,403.0,42.8,6.0,1.0,3.0,15,8.0,4.0,81
26822,7.0,20,72,1,1,1,1,1,9.0,40.3,7.0,1.0,8.0,13,9.0,18.0,9
26823,7.0,22,54,1,1,1,1,1,9999.0,9999.99,7.0,1.0,8.0,15,4.0,21.0,53
26825,7.0,12,54,1,1,2,1,1,3011.0,9999.99,6.0,1.0,3.0,15,6.0,1.0,9
26826,7.0,18,54,1,1,2,1,1,3005.0,9999.99,4.0,1.0,2.0,15,4.0,1.0,9
26827,7.0,13,54,1,1,2,1,1,1.0,398.0,8.0,1.0,2.0,15,4.0,1.0,36
26828,7.0,11,54,1,1,2,1,1,1.0,390.0,8.0,1.0,8.0,14,1.0,16.0,9
26829,7.0,19,54,1,1,1,1,1,1.0,385.0,8.0,1.0,1.0,15,1.0,14.0,9
26830,7.0,12,50,1,1,2,1,1,801.0,100.4,8.0,1.0,8.0,13,7.0,11.0,32
26831,7.0,10,54,1,1,2,1,1,801.0,107.3,8.0,1.0,8.0,13,7.0,11.0,9
26832,7.0,20,10,1,1,1,1,1,801.0,122.3,8.0,1.0,8.0,11,8.0,10.0,9
26835,7.0,22,54,1,1,1,1,1,9.0,41.2,7.0,1.0,3.0,15,8.0,4.0,9
26836,7.0,18,54,1,1,2,1,1,9.0,43.6,7.0,1.0,3.0,15,8.0,4.0,9
26837,7.0,11,72,1,1,2,1,1,9.0,37.2,7.0,1.0,2.0,15,4.0,1.0,82
26838,7.0,11,72,1,1,2,1,1,9.0,36.6,7.0,1.0,2.0,15,4.0,1.0,21
26839,7.0,18,72,1,1,2,1,1,9.0,39.2,7.0,1.0,8.0,13,7.0,5.0,9
26840,7.0,9,28,1,1,2,1,1,3305.0,9999.99,6.0,1.0,8.0,13,1.0,11.0,9
26841,7.0,12,6,1,1,2,1,1,305.0,68.0,6.0,1.0,3.0,15,8.0,6.0,21
