Victimes,COD_ETA_CHA,COD_TYP_CHA,COD_TYP_COL,COD_MAN,AGE_CON,TMJA_en_veh_j,POS_ACO_DRO,POS_ACO_GAU,SIG_HOR,SIG_VER,COD_USA_VEH,COD_FAU_NON_CON,age_veh,route_class,Type_veh,Predicted_CLASSE_ISR
241,1,1,3,1,67,17543,1,1,2,2,4,9,2,3,3,1
76,1,1,8,11,44,4152,1,1,1,1,0,9,11,2,3,1
81,1,1,1,14,34,7195,1,1,1,2,4,9,3,1,3,1
12,1,1,3,14,26,4873,1,1,1,1,0,9,28,1,3,1
49,1,2,2,1,25,14495,1,1,1,1,4,9,1,2,1,1
24,1,1,3,1,29,4484,1,1,1,1,2,9,6,1,4,3
3,1,1,1,4,20,8747,2,2,1,1,9,9,10,1,1,3
9,1,1,3,1,70,2460,1,1,1,1,0,9,9,3,0,3
7,1,1,8,10,26,3973,1,1,1,2,4,3,25,2,3,4
9,1,1,8,1,58,966,1,1,1,1,0,9,8,1,3,4
297,1,1,2,1,29,16325,1,1,1,1,3,9,9,1,4,1
5,2,1,7,11,30,1401,1,1,1,1,0,9,17,2,3,4
9,1,1,7,18,42,735,1,1,1,1,0,9,17,2,3,4
4,1,1,8,4,36,2800,1,1,1,2,9,9,2,1,3,4
7,1,1,7,1,52,5924,1,1,1,1,2,9,18,1,4,3
12,1,1,7,16,41,2832,1,1,1,2,4,9,35,2,3,3
376,1,1,2,1,37,12248,1,1,2,1,0,9,24,1,3,1
6,1,1,3,1,63,1178,1,1,1,1,1,9,13,1,2,4
262,1,1,7,14,27,16325,1,1,1,1,0,9,5,1,1,1
297,1,2,8,16,22,4893,1,1,1,1,4,9,0,2,1,1
17,1,1,4,1,36,5802,1,1,1,1,0,9,8,1,3,3
444,1,1,2,1,42,13321,1,1,2,2,0,9,12,3,3,1
8,1,1,7,4,19,3175,1,1,1,1,0,9,4,2,1,3
39,1,2,8,11,26,10399,1,1,1,1,4,9,1,3,3,1
19,1,1,7,8,24,4576,1,1,1,1,4,9,9,2,3,3
15,1,1,2,1,54,2498,1,1,1,1,0,9,16,1,1,1
140,1,1,2,1,21,5393,1,1,1,1,0,9,6,1,3,1
61,1,1,3,1,37,5933,1,1,1,1,0,9,8,3,1,1
125,1,1,1,4,41,16519,1,1,1,1,4,9,5,1,3,1
63,1,2,8,11,22,10407,1,1,1,1,0,9,17,1,3,1
8,1,1,8,11,24,1126,1,1,2,1,4,9,1,3,1,4
13,1,2,7,6,19,7830,1,1,2,1,0,9,0,1,1,3
8,1,1,8,16,30,2821,1,1,1,1,0,9,7,2,3,1
11,1,1,8,10,33,4587,1,1,1,1,4,9,1,1,3,3
126,1,2,2,1,46,4893,1,1,1,1,4,9,2,2,3,1
58,1,1,8,1,47,2025,1,1,1,1,1,3,16,1,2,1
30,1,1,2,1,61,2598,1,1,2,2,1,9,37,1,2,3
23,1,2,2,3,29,26640,1,1,1,1,4,9,24,1,1,2
10,1,1,8,10,57,1863,1,1,1,1,0,9,26,2,3,4
65,1,1,2,1,42,4211,1,1,1,1,0,9,1,1,1,1
18,1,1,8,12,30,4735,1,1,2,2,2,9,5,1,4,4
74,1,1,3,6,24,4558,1,1,1,1,4,9,1,3,3,1
61,1,1,3,8,48,5933,1,1,1,1,0,9,36,3,3,1
55,1,1,7,1,45,31765,1,1,1,1,2,9,4,3,6,2
5,1,1,7,1,46,7373,1,1,1,1,0,9,17,3,3,3
90,1,1,3,10,36,3786,1,1,1,1,0,9,3,1,3,1
3,1,1,3,18,57,3057,1,1,1,1,1,9,1,1,2,4
66,1,1,8,11,56,2869,1,1,1,1,0,9,10,3,3,1
2,2,1,8,1,56,1212,1,1,2,2,0,9,12,2,1,4
3,1,1,3,1,49,1363,1,1,1,1,0,9,9,3,3,3
6,1,1,1,4,66,5719,1,1,1,1,0,9,9,1,3,4
4,1,1,2,1,53,4383,1,1,1,1,2,9,22,1,3,4
9,1,1,8,1,30,1884,1,1,1,1,0,9,4,3,3,4
303,1,1,4,1,35,12383,1,1,1,2,4,9,1,1,3,1
131,1,1,2,1,42,7063,1,1,1,1,4,9,0,1,3,1
5,1,1,8,14,32,1511,1,1,1,1,4,9,12,1,3,4
7,1,1,3,1,62,2417,1,1,1,1,0,9,1,1,1,3
9,1,1,3,14,54,1980,1,1,1,2,0,9,28,2,3,1
18,2,1,3,6,64,6862,2,2,1,1,0,9,10,1,3,3
98,1,1,3,4,52,7730,1,1,1,1,0,9,2,2,3,1
6,1,1,3,18,60,392,1,1,1,1,0,9,14,3,1,1
12,1,1,2,1,29,4576,1,1,1,1,0,9,26,2,3,3
57,1,1,7,6,62,5222,1,1,1,1,0,9,18,3,3,1
24,1,1,1,20,35,2948,1,1,1,1,1,9,5,1,3,3
3,1,1,3,1,67,4431,1,1,1,1,0,9,1,2,1,4
69,1,2,8,10,64,10529,1,1,1,1,0,9,17,2,3,1
85,1,1,1,4,45,5515,1,1,1,1,0,9,12,1,0,1
100,1,1,3,1,50,8588,1,1,1,1,0,9,0,1,1,1
3,1,1,8,2,40,3037,2,2,1,1,9,9,22,1,4,4
120,1,1,2,1,21,9019,1,1,2,2,4,9,2,3,3,1
3,1,1,8,1,28,4431,1,1,1,1,0,9,4,2,1,4
119,1,1,2,18,29,9074,1,1,1,1,0,9,4,1,1,1
297,1,1,2,1,21,16325,1,1,1,1,0,9,0,1,1,1
24,1,1,3,1,32,8846,1,1,1,1,4,9,9,1,3,2
11,1,1,7,1,38,1288,1,1,1,1,2,9,5,1,4,4
16,1,1,4,20,39,6143,1,1,2,1,0,9,8,1,3,1
6,1,1,2,1,46,6651,1,1,2,1,0,9,2,1,1,3
5,1,1,2,1,48,3108,1,1,1,1,4,9,25,2,1,3
18,1,1,8,1,54,540,1,1,1,1,0,9,25,1,3,4
12,1,1,3,1,46,27723,1,1,1,1,0,9,27,1,3,4
8,1,1,2,1,33,4248,1,1,1,2,2,9,5,3,4,3
91,1,1,2,1,64,6729,1,1,1,1,0,9,12,1,0,1
21,1,1,1,4,42,1305,1,1,1,1,0,9,7,3,1,1
83,1,1,8,16,49,3423,1,1,1,2,4,9,10,2,3,1
17,1,1,2,1,38,6509,1,1,1,2,4,9,10,1,3,3
30,1,1,3,4,22,3230,1,1,1,1,4,9,4,2,1,1
14,1,1,3,12,34,1710,1,1,1,1,0,9,0,2,1,3
390,1,1,7,8,50,22445,1,1,1,1,0,9,9,1,1,1
139,1,1,7,1,30,4386,1,1,1,1,0,9,18,1,3,1
32,1,1,3,8,24,6143,1,1,2,1,0,9,9,1,1,1
376,1,2,3,8,64,12248,1,1,1,1,0,9,5,1,1,1
7,1,1,1,2,31,7601,1,1,1,1,0,9,17,1,3,1
85,1,1,1,4,42,5515,1,1,1,1,4,9,0,1,3,1
3,1,1,2,1,64,2652,1,1,1,1,1,9,5,2,3,4
69,1,1,2,1,28,3674,2,2,2,2,0,9,18,3,1,1
4,1,1,8,18,37,880,1,1,1,1,0,9,11,3,4,4
145,1,1,2,1,35,17543,1,1,1,1,0,9,10,3,3,1
5,2,1,8,10,23,1253,1,1,1,1,0,9,9,2,3,4
22,1,1,3,1,61,5898,1,1,1,1,0,9,18,1,3,3
395,1,2,3,1,27,5427,1,1,1,2,4,9,3,2,3,1
56,1,1,2,1,54,3594,1,1,1,1,1,9,28,1,3,1
124,1,1,3,8,24,12495,1,1,1,1,0,9,11,1,3,1
11,1,1,1,4,37,2093,1,1,1,1,0,9,2,1,1,1
224,1,1,7,6,40,22445,1,1,1,1,0,9,17,1,3,1
12,1,1,3,18,50,3230,1,1,1,1,1,9,7,2,3,3
10,1,1,2,1,54,7239,1,1,1,2,0,9,7,1,0,3
14,1,1,8,11,24,1587,1,1,1,1,0,9,19,2,3,4
25,1,1,3,6,26,3037,1,1,1,1,0,9,1,2,1,1
109,1,2,3,12,47,6509,1,1,1,1,0,9,4,1,3,1
99,1,2,2,1,60,14735,1,1,1,1,0,9,9,1,1,1
58,1,1,2,1,42,2025,1,1,1,1,0,9,24,1,5,1
16,1,1,7,2,62,6143,1,1,2,1,4,9,17,1,3,1
48,1,2,8,10,39,1546,1,1,1,1,2,9,10,2,4,1
16,1,1,1,4,68,4678,1,1,1,1,0,9,34,1,3,3
9,1,1,7,6,24,7830,1,1,1,1,0,9,8,1,3,2
115,1,1,7,18,22,9074,1,1,1,1,0,9,3,1,1,1
12,1,1,8,9,80,1501,1,1,1,1,0,9,7,1,3,4
66,1,1,3,1,33,2869,1,1,1,2,0,9,1,3,1,1
30,1,1,3,4,54,5243,1,1,2,2,0,9,18,3,3,1
459,1,1,2,1,20,2231,1,1,1,1,0,9,10,1,1,1
231,1,1,3,2,35,9827,1,1,1,1,4,9,10,1,3,1
10,1,1,8,1,44,663,1,1,1,1,0,9,10,2,3,4
158,1,1,3,1,51,6503,1,1,1,1,0,9,8,3,1,1
6,1,1,3,4,27,648,1,1,1,2,9,9,1,2,3,4
5,1,1,8,10,35,1662,1,1,1,1,1,9,6,2,3,4
130,1,1,2,18,62,8438,1,1,1,1,0,9,11,3,1,1
17,1,1,7,4,25,1865,1,1,1,1,0,9,21,1,3,3
6,1,1,8,5,44,354,1,1,2,2,0,9,13,3,3,4
131,1,1,3,1,48,7063,1,1,1,1,1,9,7,1,3,1
7,1,1,1,4,33,7361,1,1,1,1,0,9,12,1,4,2
17,1,1,8,11,54,3394,1,1,2,1,0,9,15,1,3,4
200,1,1,2,1,28,12383,1,1,1,2,4,9,8,1,1,1
1,1,1,1,2,59,25693,1,1,1,1,0,9,6,1,3,4
33,1,1,2,1,31,3377,1,1,1,1,0,9,3,3,3,1
15,1,1,7,11,40,2109,1,1,1,1,0,9,6,1,1,3
444,1,1,7,1,43,13321,1,1,2,2,0,9,2,3,1,1
22,1,1,1,1,65,4735,1,1,1,1,0,9,5,1,3,3
8,2,1,2,1,39,889,1,1,2,2,0,9,21,3,3,4
104,1,1,7,2,41,3651,1,1,2,1,1,9,6,2,3,1
88,1,1,2,1,70,4386,1,1,1,1,0,9,9,1,5,1
105,1,1,2,1,67,4386,1,1,2,2,0,9,9,1,3,1
7,1,1,7,5,33,703,1,1,1,1,0,1,8,3,1,4
11,1,1,8,5,39,3350,1,1,1,1,0,9,3,2,1,4
26,1,1,8,18,28,7100,1,1,1,1,4,9,4,1,3,3
224,1,1,7,16,18,22445,1,1,1,1,0,9,3,1,5,1
3,1,1,7,4,29,4773,1,1,1,2,4,9,23,2,3,4
11,1,1,7,4,56,2787,1,1,1,1,0,9,1,3,3,1
32,1,1,3,6,58,6143,1,1,2,1,9,9,15,1,4,1
90,1,1,7,1,56,1857,1,1,1,1,9,9,7,1,3,1
26,1,1,3,1,31,312,1,1,1,1,0,9,2,1,1,3
6,1,1,2,1,22,1607,1,1,2,2,0,9,5,1,0,4
232,1,1,2,1,28,19574,1,1,1,1,0,9,3,2,1,1
159,1,1,3,4,41,2598,1,1,2,2,1,9,2,1,3,1
47,1,1,1,9,55,3433,1,1,1,1,9,9,11,1,3,1
158,2,1,1,4,74,3602,1,1,2,2,0,9,12,3,0,1
3,1,1,1,2,47,2646,1,1,2,2,0,9,38,3,3,3
61,1,2,8,18,27,3815,1,1,2,2,0,9,0,1,1,1
10,1,1,2,1,27,3555,1,1,1,1,0,9,15,3,3,3
99,1,2,1,4,36,33589,1,1,1,1,2,9,6,1,4,2
163,3,1,3,4,22,2222,1,1,2,2,0,9,18,3,3,1
105,1,1,8,4,67,7358,2,2,1,1,0,9,5,1,3,1
101,1,1,3,1,24,13948,1,1,1,1,0,9,0,1,0,1
20,1,1,8,10,32,6020,1,1,1,1,0,9,0,1,1,1
34,1,1,2,1,20,4735,1,1,1,1,0,9,4,1,1,1
23,1,1,1,2,26,7481,1,1,1,1,0,9,8,1,3,3
34,1,1,2,1,18,5898,1,1,1,1,0,9,7,1,1,1
255,1,1,2,1,16,12248,1,1,1,1,0,9,7,1,0,1
390,1,1,2,1,57,22445,1,1,1,1,0,9,0,1,1,1
61,1,2,2,18,57,11378,1,1,2,2,0,9,20,1,3,1
58,1,1,4,1,43,2651,1,1,1,1,0,9,13,2,3,1
119,1,1,2,18,46,9074,1,1,1,1,0,9,4,1,3,1
7,1,1,8,10,34,18946,1,1,1,1,0,9,2,1,3,3
9,1,1,7,16,72,3037,1,1,1,1,1,9,17,1,2,4
58,1,1,4,1,25,2651,1,1,1,1,0,9,17,2,3,1
215,1,1,8,18,21,5933,1,1,1,1,0,9,2,3,1,1
83,1,1,3,1,40,5855,1,1,1,1,0,9,13,2,0,1
362,1,1,7,1,47,4587,1,1,1,1,4,9,6,1,2,1
395,1,2,2,1,22,5427,1,1,1,2,0,9,17,2,3,1
262,1,1,2,1,48,16325,1,1,1,1,0,9,12,1,1,1
29,1,1,8,1,37,1142,1,1,1,1,0,9,9,3,3,3
15,1,1,4,14,62,4873,1,1,1,1,0,9,19,1,3,1
2,1,1,8,1,55,3142,1,1,1,1,0,9,14,2,3,4
18,1,1,7,20,31,3175,1,1,2,2,0,9,4,2,1,3
0,2,1,8,1,27,372,1,1,2,2,4,9,4,2,3,4
71,1,1,1,4,21,3037,1,1,1,2,4,9,2,2,1,1
41,1,1,3,18,26,2498,1,1,1,1,0,9,1,1,1,1
18,1,2,4,1,42,13434,1,1,1,2,0,9,4,1,3,1
19,1,1,1,14,33,1676,1,1,1,2,0,9,5,3,1,3
61,1,1,2,1,29,898,1,1,1,1,9,9,4,1,3,1
8,1,1,8,18,23,1498,1,1,1,1,2,1,10,2,4,4
9,1,1,8,11,47,9443,1,1,1,2,4,9,3,1,3,3
39,1,1,8,2,57,23089,1,1,1,1,0,9,16,1,3,2
172,1,1,3,4,48,11361,1,1,1,1,3,9,15,1,3,1
13,1,1,2,10,49,5515,1,1,1,1,0,9,15,1,3,4
61,1,1,7,10,37,898,1,1,1,1,1,9,7,1,3,1
231,1,1,3,1,59,15315,1,1,1,1,1,9,5,1,3,1
114,1,2,3,16,56,15519,1,1,1,1,1,9,8,1,3,1
131,1,1,3,6,30,7364,1,1,1,1,1,9,6,1,3,1
9,1,1,8,1,37,1460,1,1,1,1,0,9,13,1,3,3
2,1,1,5,4,65,4315,1,1,1,1,0,9,24,1,3,3
35,1,1,8,11,38,6651,1,1,2,1,0,9,36,1,3,3
215,1,2,2,1,35,15818,1,1,1,1,0,9,3,1,1,1
85,1,1,2,1,70,3904,1,1,1,1,0,9,12,1,0,1
110,1,1,3,14,21,6509,1,1,1,2,4,9,2,1,3,1
145,1,1,3,1,47,10456,1,1,1,1,0,9,3,3,3,1
2,1,1,1,4,42,5046,1,1,1,1,4,6,9,2,3,3
51,1,1,2,1,46,4279,1,1,2,1,0,9,32,3,3,1
11,1,1,2,1,27,10426,1,1,1,1,0,9,8,1,0,3
19,1,1,2,1,49,4576,1,1,1,1,0,9,29,2,3,1
16,1,1,2,13,52,3337,1,1,1,1,0,9,24,1,3,4
136,1,1,2,1,15,6957,1,1,1,1,0,9,0,1,0,1
152,1,2,2,1,19,15818,1,1,1,1,4,9,3,1,1,1
6,1,1,8,16,53,1392,1,1,1,1,2,1,14,1,4,4
19,1,1,2,1,31,6143,1,1,2,1,0,9,1,1,3,3
9,1,1,2,1,20,2435,1,1,1,1,0,9,15,3,3,3
41,1,2,3,1,41,10568,1,1,1,1,0,9,3,1,1,1
115,1,1,2,18,71,9074,1,1,1,1,0,9,1,1,1,1
75,1,1,3,4,60,1491,1,1,1,1,2,9,30,3,4,1
13,1,1,2,1,48,2764,1,1,2,2,9,9,15,1,2,4
231,1,1,2,1,50,15315,1,1,1,1,0,9,13,1,3,1
0,1,1,8,1,33,1201,1,1,1,1,4,3,20,1,3,4
17,1,1,4,1,55,5802,1,1,1,1,0,9,14,1,3,3
9,1,1,1,2,43,1219,1,1,1,1,9,9,30,3,3,4
75,1,1,3,4,30,1491,1,1,1,1,0,9,14,3,3,1
115,1,1,2,1,53,9074,1,1,1,1,0,9,2,1,1,1
12,1,1,7,4,63,7239,1,1,1,1,0,9,24,1,1,2
2,1,1,2,1,25,4587,1,1,1,1,0,9,0,1,1,4
149,1,2,3,6,56,60870,1,1,2,2,0,9,1,1,1,1
22,1,1,1,4,42,15371,1,1,1,1,0,9,18,1,3,1
131,1,1,2,1,56,7063,1,1,1,1,3,9,18,1,3,1
17,1,1,4,1,36,5802,1,1,1,1,0,9,14,1,3,3
65,1,1,8,11,22,4211,1,1,1,1,0,9,2,1,1,1
13,1,1,2,1,52,1511,1,1,1,1,0,9,5,1,3,4
395,1,1,3,1,57,5427,1,1,1,2,0,9,7,2,1,1
6,1,1,1,2,31,2646,1,1,2,2,0,9,12,3,3,1
231,1,1,3,1,37,15315,1,1,1,2,0,9,17,1,3,1
50,1,1,3,18,41,5384,1,1,1,1,9,9,12,3,3,1
12,1,1,8,1,25,2972,1,1,1,1,4,9,1,1,3,4
64,1,1,3,6,37,8563,1,1,1,2,0,9,2,1,1,1
17,1,1,2,1,24,8846,1,1,1,1,4,9,1,1,1,2
5,1,1,7,2,61,3677,1,1,2,2,1,9,6,2,3,4
128,1,1,7,16,40,2960,1,1,1,1,0,9,9,1,1,1
18,1,1,7,6,47,1297,1,1,1,1,4,9,1,1,3,3
98,1,1,2,1,33,7730,1,1,1,1,0,9,15,2,1,1
58,1,1,8,10,53,9443,1,1,1,2,0,9,7,1,3,1
159,1,1,3,4,29,19345,1,1,2,2,0,9,8,1,3,1
138,1,1,3,6,19,7195,1,1,1,1,0,9,0,1,1,1
444,1,1,7,1,26,13321,1,1,2,2,4,9,19,3,1,1
9,1,1,3,4,35,5802,1,1,1,1,4,9,8,1,3,3
161,1,1,7,21,39,5218,1,1,1,1,0,9,2,2,1,1
15,1,2,8,16,42,7830,1,1,1,1,0,9,12,1,1,3
4,1,1,8,1,32,4735,1,1,1,1,4,9,3,1,1,4
297,1,1,7,1,28,16325,1,1,1,1,0,9,4,1,1,1
15,1,1,8,1,55,3594,1,1,1,2,0,9,20,1,3,4
25,1,1,3,14,36,3037,1,1,1,2,4,9,2,2,3,1
6,1,1,1,4,32,2675,1,1,1,1,0,9,1,1,1,4
73,1,1,2,1,70,3350,1,1,2,2,1,9,4,2,3,1
88,1,1,3,7,59,4386,1,1,2,2,0,9,8,1,1,1
215,1,1,1,2,49,8438,1,1,1,1,0,9,7,3,1,1
139,1,1,2,2,60,4386,1,1,1,1,0,9,24,1,3,1
15,1,1,8,1,50,2652,1,1,1,1,4,9,3,2,3,4
2,1,1,2,2,39,4587,1,1,1,1,0,9,11,1,1,4
24,1,1,3,14,15,937,1,1,1,1,0,9,0,3,0,1
16,1,1,7,1,77,1913,1,1,2,2,0,9,7,3,3,3
25,1,1,7,1,26,2440,1,1,1,1,0,9,15,1,1,1
5,2,1,1,4,21,2053,1,1,1,1,0,9,9,3,1,3
125,1,1,7,16,58,11361,1,1,1,1,0,9,39,1,1,1
16,1,1,2,1,43,7361,1,1,1,1,0,9,15,1,3,2
56,1,1,8,10,50,22445,1,1,1,1,4,9,3,1,3,2
29,1,1,1,2,56,4386,1,1,1,1,0,3,20,1,3,3
149,1,2,1,4,31,9157,1,1,1,1,0,9,1,1,3,1
16,1,1,7,16,48,6143,1,1,2,1,0,9,7,1,3,1
183,1,1,8,1,23,13940,1,1,1,2,9,9,6,1,3,1
163,1,2,2,6,32,12248,1,1,1,1,0,9,6,1,1,1
444,1,1,2,17,36,13321,1,1,2,2,0,9,3,3,1,1
12,1,1,2,1,31,15694,1,1,1,1,0,9,1,1,1,3
14,1,1,3,2,30,7358,1,1,1,1,2,9,27,1,4,2
303,1,1,3,1,49,12383,1,1,1,2,0,9,37,1,3,1
444,1,1,2,1,42,13321,1,1,1,1,4,9,2,3,3,1
41,1,1,1,10,62,1710,1,1,2,1,0,9,12,2,3,1
9,1,1,8,1,47,13927,1,1,1,1,9,9,31,1,3,4
21,1,1,7,14,44,4865,1,1,1,1,0,9,23,1,3,3
14,1,1,7,16,48,2775,1,1,1,1,4,9,7,1,3,3
22,1,1,3,14,40,1676,1,1,1,2,0,9,15,3,3,3
31,1,1,2,1,50,3904,1,1,1,1,2,9,7,1,3,3
23,1,1,3,12,33,6862,1,2,1,1,4,9,1,1,3,1
48,1,1,3,1,20,3996,1,1,1,1,0,9,0,3,1,1
5,1,1,2,1,47,4534,1,1,1,1,4,9,12,2,3,4
158,1,1,2,1,34,6503,1,1,2,2,9,9,13,3,1,1
5,1,1,1,1,32,4315,1,1,1,1,0,9,5,1,1,4
3,1,1,8,1,37,1460,1,1,1,1,0,9,5,1,3,4
6,1,1,2,1,32,1481,1,1,1,2,0,9,6,3,0,4
78,1,1,2,1,30,1142,1,1,1,2,0,9,17,3,3,1
444,1,1,7,6,27,13321,1,1,2,2,0,9,2,3,1,1
99,1,1,3,1,19,14735,1,1,1,1,0,9,2,1,1,1
35,1,2,5,4,49,10568,1,1,1,1,0,9,30,1,3,1
232,1,2,3,9,30,19574,1,1,1,1,0,9,0,2,1,1
231,1,1,2,1,58,9827,1,1,1,1,0,9,7,1,1,1
4,1,1,7,1,76,1094,1,1,1,1,0,9,30,2,3,4
82,1,1,2,1,40,7608,1,1,1,1,0,9,13,1,3,1
224,1,1,1,4,31,12495,1,1,1,1,0,9,18,1,1,1
66,1,1,7,1,22,6179,1,1,1,1,0,9,16,1,3,1
109,1,1,7,4,68,8008,1,1,1,1,0,9,29,1,3,1
11,1,1,3,6,66,4235,1,1,1,1,0,9,22,3,3,4
26,1,1,2,1,33,8225,1,1,1,2,4,9,1,1,3,2
145,1,1,3,18,74,9074,1,1,1,1,0,9,4,1,3,1
5,1,1,3,2,35,1498,1,1,1,1,0,9,20,2,3,4
163,1,2,8,5,42,12248,1,1,2,2,0,9,16,1,3,1
18,1,1,2,10,38,3517,1,1,1,1,2,9,28,2,4,4
79,1,1,3,1,43,13940,1,1,1,2,0,9,8,1,3,1
390,1,1,7,16,35,22445,1,1,1,1,0,9,5,1,3,1
45,1,1,3,12,40,4152,1,1,1,1,4,9,19,2,3,1
3,1,1,1,4,31,1507,1,1,1,1,0,9,0,2,3,4
49,1,1,1,14,24,3037,1,1,1,2,1,9,7,2,3,1
20,1,1,2,1,29,4558,1,1,1,2,0,9,10,3,3,3
5,1,1,7,16,27,2222,1,1,1,1,9,9,14,3,3,3
109,1,1,3,12,31,6509,1,1,1,1,0,9,1,1,1,1
390,1,1,2,1,27,22445,1,1,1,1,9,9,10,1,1,1
6,2,1,7,1,59,1267,1,1,2,1,0,9,17,2,3,4
224,1,1,8,11,22,12495,1,1,1,1,0,9,2,1,1,1
80,1,1,2,7,61,4196,1,1,1,1,0,9,13,2,1,1
46,1,1,2,1,25,6143,1,1,2,1,3,9,4,1,1,3
81,1,1,2,1,34,12383,1,1,1,1,0,9,5,1,3,1
13,1,1,8,1,32,898,1,1,1,1,0,9,7,1,1,4
33,1,1,3,1,31,2873,1,1,1,2,0,9,43,2,3,1
1,1,1,7,4,35,587,1,1,1,2,0,9,12,3,3,4
6,1,1,1,4,24,4587,1,1,1,1,4,9,1,1,3,4
6,1,1,4,1,24,2960,1,1,1,1,0,9,4,1,3,3
29,1,1,8,16,22,66146,1,2,1,1,4,9,2,1,3,1
69,1,1,3,4,54,2840,1,1,1,1,0,9,11,1,3,3
34,1,1,8,1,20,4678,1,1,1,1,9,9,2,1,3,1
19,1,1,8,10,36,2729,1,1,1,1,9,9,23,1,3,4
3,1,1,1,2,52,2646,1,1,2,2,0,9,38,3,3,3
125,1,1,2,1,18,11361,1,1,1,1,0,9,1,1,1,1
11,1,1,8,1,35,1288,1,1,1,1,0,9,9,1,3,4
262,1,1,8,16,27,16325,1,1,1,1,4,9,8,1,1,1
131,1,1,3,1,48,7364,1,1,1,1,1,9,7,1,3,1
101,1,1,3,12,59,3594,1,1,1,1,0,9,40,1,3,1
165,1,2,8,11,54,33589,1,1,1,1,0,9,1,1,3,1
30,1,1,2,1,34,8563,1,1,1,2,4,9,2,1,3,1
158,1,1,7,1,47,3602,1,1,1,1,0,9,0,3,1,1
11,1,1,1,1,56,60870,2,2,1,1,0,9,20,1,3,2
7,1,1,1,2,43,997,1,1,1,1,0,9,17,1,3,1
8,1,1,2,1,42,3019,1,1,2,1,4,9,10,2,3,4
19,1,1,1,1,50,1460,1,1,1,1,0,9,11,1,3,4
46,1,2,8,16,39,18976,1,1,1,1,2,9,4,1,3,2
149,1,2,2,1,38,60870,1,1,1,1,2,9,3,1,6,1
18,1,1,3,18,23,2926,1,1,1,2,0,9,1,1,1,3
48,1,1,2,1,24,11189,1,1,1,1,4,9,3,1,3,3
11,1,1,8,4,58,5719,1,1,1,1,0,9,5,1,3,3
303,1,1,3,1,29,11512,1,1,1,2,0,9,1,1,1,1
81,1,2,3,1,22,12383,1,1,1,2,0,9,0,1,1,1
4,1,1,3,1,29,4431,1,1,1,1,0,9,5,2,1,3
5,1,1,7,4,46,4235,1,1,1,1,0,9,0,3,3,4
104,1,1,3,2,67,1349,1,1,1,1,0,9,2,3,3,1
115,1,1,2,1,53,9074,1,1,1,1,0,9,2,1,1,1
9,1,1,3,11,33,6143,1,1,1,1,4,9,25,1,3,3
21,1,1,3,1,11,1305,1,1,2,2,9,9,2,3,0,1
101,1,1,2,1,32,3594,1,1,1,1,0,9,5,1,3,1
13,1,1,3,14,28,1349,1,1,1,1,0,9,0,3,3,1
152,1,2,2,1,29,15818,1,1,1,1,0,9,1,1,1,1
459,1,1,1,18,25,2231,1,1,1,1,4,9,2,1,1,1
33,1,1,3,14,21,2873,1,1,1,2,4,9,7,2,1,1
10,1,1,2,1,62,1501,1,1,1,1,0,9,33,1,3,4
20,1,1,8,1,44,1460,1,1,1,1,0,9,1,1,3,4
109,1,2,2,1,27,6509,1,1,1,1,0,9,1,1,3,1
241,1,1,3,1,23,17543,1,1,1,2,0,9,3,3,1,1
95,1,1,8,16,68,4039,1,1,1,1,0,9,12,2,3,1
39,1,1,3,6,69,3745,1,1,1,1,0,9,5,2,1,1
75,1,1,3,1,32,1491,1,1,1,1,2,9,1,3,4,1
120,1,1,1,18,31,8438,1,1,1,1,0,9,1,3,1,1
47,1,1,8,16,31,5782,1,1,1,1,0,9,1,1,3,1
9,1,2,2,1,56,33589,1,1,1,1,3,9,3,1,3,3
255,1,2,2,1,39,12248,1,1,1,1,0,9,7,1,3,1
362,1,1,7,6,59,4587,1,1,1,1,4,9,34,1,3,1
13,1,2,7,12,35,7830,1,1,1,1,0,9,38,1,3,1
17,1,1,2,1,48,3610,1,1,2,2,1,9,6,3,3,4
4,1,1,8,1,31,1201,1,1,1,1,0,9,26,1,3,4
63,1,1,8,1,21,8008,1,1,1,1,0,9,8,1,1,1
83,2,1,2,1,29,1297,1,1,1,1,4,9,1,1,3,1
159,1,1,8,10,33,4877,1,1,1,1,4,9,0,1,3,1
70,1,1,3,2,18,3377,1,1,1,1,4,9,9,3,1,1
390,1,1,7,16,35,22445,1,1,1,1,9,9,4,1,3,1
15,1,1,7,1,61,1501,1,1,1,1,0,9,4,1,1,4
126,1,2,8,11,40,4893,1,1,1,1,4,9,3,2,1,1
149,1,2,5,1,61,9157,1,1,1,1,0,9,29,1,3,1
200,1,1,2,1,24,12383,1,2,1,2,4,9,34,1,3,1
6,1,1,8,4,37,3309,1,1,1,1,9,9,1,1,1,4
70,1,1,7,1,40,7361,1,1,1,1,9,9,10,1,3,1
14,1,1,8,1,28,771,1,1,1,1,4,9,3,1,3,4
38,2,1,3,4,45,2222,1,1,2,2,0,9,12,3,3,1
6,1,1,8,10,35,2729,1,1,1,2,0,9,15,1,3,4
89,1,2,2,18,64,16667,1,1,2,2,1,9,5,3,3,1
66,1,1,3,12,45,5802,1,1,1,1,0,9,33,1,3,1
33,1,1,4,1,63,7761,1,1,2,1,0,9,15,1,3,3
86,1,1,3,1,30,2598,1,1,1,1,0,9,1,1,1,1
